condition,seed,category,uid,epoch,accuracy
more_function,53,argument_structure,causative,10,0.7004132231404959
more_function,53,island_effects,complex_NP_island,10,0.552
more_function,53,island_effects,coordinate_structure_constraint_complex_left_branch,10,0.496
more_function,53,island_effects,coordinate_structure_constraint_object_extraction,10,0.5256410256410257
more_function,53,subject_verb_agreement,distractor_agreement_relational_noun,10,0.49387755102040815
more_function,53,subject_verb_agreement,distractor_agreement_relative_clause,10,0.44801980198019803
more_function,53,argument_structure,drop_argument,10,0.6658476658476659
more_function,53,ellipsis,ellipsis_n_bar_1,10,0.628
more_function,53,ellipsis,ellipsis_n_bar_2,10,0.8165137614678899
more_function,53,control_raising,existential_there_object_raising,10,0.6652935118434603
more_function,53,control_raising,existential_there_subject_raising,10,0.7486398258977149
more_function,53,control_raising,expletive_it_object_raising,10,0.7704280155642024
more_function,53,argument_structure,inchoative,10,0.7277289836888331
more_function,53,argument_structure,intransitive,10,0.7628458498023716
more_function,53,irregular_forms,irregular_past_participle_adjectives,10,0.877
more_function,53,irregular_forms,irregular_past_participle_verbs,10,0.865
more_function,53,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,10,0.6495176848874598
more_function,53,subject_verb_agreement,irregular_plural_subject_verb_agreement_2,10,0.856
more_function,53,island_effects,left_branch_island_echo_question,10,0.767
more_function,53,island_effects,left_branch_island_simple_question,10,0.455
more_function,53,npi_licensing,npi_present_1,10,0.39
more_function,53,npi_licensing,npi_present_2,10,0.475
more_function,53,npi_licensing,only_npi_licensor_present,10,0.693
more_function,53,npi_licensing,only_npi_scope,10,0.274
more_function,53,argument_structure,passive_1,10,0.6774193548387096
more_function,53,argument_structure,passive_2,10,0.6902654867256637
more_function,53,binding,principle_A_c_command,10,0.505
more_function,53,binding,principle_A_case_1,10,0.999
more_function,53,binding,principle_A_case_2,10,0.9085427135678392
more_function,53,binding,principle_A_domain_1,10,0.983
more_function,53,binding,principle_A_domain_2,10,0.73
more_function,53,binding,principle_A_domain_3,10,0.624
more_function,53,binding,principle_A_reconstruction,10,0.32763819095477387
more_function,53,subject_verb_agreement,regular_plural_subject_verb_agreement_1,10,0.746938775510204
more_function,53,subject_verb_agreement,regular_plural_subject_verb_agreement_2,10,0.743
more_function,53,npi_licensing,sentential_negation_npi_licensor_present,10,0.99
more_function,53,npi_licensing,sentential_negation_npi_scope,10,0.295
more_function,53,island_effects,sentential_subject_island,10,0.289
more_function,53,control_raising,tough_vs_raising_1,10,0.586015538290788
more_function,53,control_raising,tough_vs_raising_2,10,0.7121559633027523
more_function,53,argument_structure,transitive,10,0.6584022038567493
more_function,53,island_effects,wh_island,10,0.511
more_function,53,filler_gap,wh_questions_object_gap,10,0.2605042016806723
more_function,53,filler_gap,wh_questions_subject_gap,10,0.5041322314049587
more_function,53,filler_gap,wh_questions_subject_gap_long_distance,10,0.586
more_function,53,filler_gap,wh_vs_that_no_gap,10,0.4233576642335766
more_function,53,filler_gap,wh_vs_that_no_gap_long_distance,10,0.776
more_function,53,filler_gap,wh_vs_that_with_gap,10,0.8913043478260869
more_function,53,filler_gap,wh_vs_that_with_gap_long_distance,10,0.448
more_function,67,island_effects,adjunct_island,10,0.822
more_function,67,anaphor_agreement,anaphor_gender_agreement,10,0.904
more_function,67,anaphor_agreement,anaphor_number_agreement,10,0.96
more_function,67,argument_structure,animate_subject_passive,10,0.659
more_function,67,argument_structure,animate_subject_trans,10,0.8392156862745098
more_function,67,argument_structure,causative,10,0.7024793388429752
more_function,67,island_effects,complex_NP_island,10,0.544
more_function,67,island_effects,coordinate_structure_constraint_complex_left_branch,10,0.446
more_function,67,island_effects,coordinate_structure_constraint_object_extraction,10,0.6858974358974359
more_function,67,subject_verb_agreement,distractor_agreement_relational_noun,10,0.4816326530612245
more_function,67,subject_verb_agreement,distractor_agreement_relative_clause,10,0.43316831683168316
more_function,67,argument_structure,drop_argument,10,0.6928746928746928
more_function,67,ellipsis,ellipsis_n_bar_1,10,0.653
more_function,67,ellipsis,ellipsis_n_bar_2,10,0.817533129459735
more_function,67,control_raising,existential_there_object_raising,10,0.709577754891864
more_function,67,control_raising,existential_there_subject_raising,10,0.764961915125136
more_function,67,control_raising,expletive_it_object_raising,10,0.8015564202334631
more_function,67,argument_structure,inchoative,10,0.7289836888331243
more_function,67,argument_structure,intransitive,10,0.7628458498023716
more_function,67,irregular_forms,irregular_past_participle_adjectives,10,0.888
more_function,67,irregular_forms,irregular_past_participle_verbs,10,0.869
more_function,67,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,10,0.6655948553054662
more_function,67,subject_verb_agreement,irregular_plural_subject_verb_agreement_2,10,0.837
more_function,67,island_effects,left_branch_island_echo_question,10,0.753
more_function,67,island_effects,left_branch_island_simple_question,10,0.41
more_function,67,npi_licensing,npi_present_1,10,0.411
more_function,67,npi_licensing,npi_present_2,10,0.501
more_function,67,npi_licensing,only_npi_licensor_present,10,0.661
more_function,67,npi_licensing,only_npi_scope,10,0.338
more_function,67,argument_structure,passive_1,10,0.681868743047831
more_function,67,argument_structure,passive_2,10,0.6869469026548672
more_function,67,binding,principle_A_c_command,10,0.505
more_function,67,binding,principle_A_case_1,10,1.0
more_function,67,binding,principle_A_case_2,10,0.9226130653266331
more_function,67,binding,principle_A_domain_1,10,0.987
more_function,67,binding,principle_A_domain_2,10,0.722
more_function,67,binding,principle_A_domain_3,10,0.601
more_function,67,binding,principle_A_reconstruction,10,0.3527638190954774
more_function,67,subject_verb_agreement,regular_plural_subject_verb_agreement_1,10,0.7489795918367347
more_function,67,subject_verb_agreement,regular_plural_subject_verb_agreement_2,10,0.769
more_function,67,npi_licensing,sentential_negation_npi_licensor_present,10,0.994
more_function,67,npi_licensing,sentential_negation_npi_scope,10,0.349
more_function,67,island_effects,sentential_subject_island,10,0.343
more_function,67,control_raising,tough_vs_raising_1,10,0.560488346281909
more_function,67,control_raising,tough_vs_raising_2,10,0.7373853211009175
more_function,67,argument_structure,transitive,10,0.650137741046832
more_function,67,island_effects,wh_island,10,0.534
more_function,67,filler_gap,wh_questions_object_gap,10,0.31092436974789917
more_function,67,filler_gap,wh_questions_subject_gap,10,0.3884297520661157
more_function,67,filler_gap,wh_questions_subject_gap_long_distance,10,0.578
more_function,67,filler_gap,wh_vs_that_no_gap,10,0.38686131386861317
more_function,67,filler_gap,wh_vs_that_no_gap_long_distance,10,0.762
more_function,67,filler_gap,wh_vs_that_with_gap,10,0.9239130434782609
more_function,67,filler_gap,wh_vs_that_with_gap_long_distance,10,0.483
bigram_function,42,island_effects,adjunct_island,10,0.812
bigram_function,42,anaphor_agreement,anaphor_gender_agreement,10,0.912
bigram_function,42,anaphor_agreement,anaphor_number_agreement,10,0.965
bigram_function,42,argument_structure,animate_subject_passive,10,0.607
bigram_function,42,argument_structure,animate_subject_trans,10,0.8156862745098039
bigram_function,42,argument_structure,causative,10,0.6911157024793388
bigram_function,42,island_effects,complex_NP_island,10,0.493
bigram_function,42,island_effects,coordinate_structure_constraint_complex_left_branch,10,0.59
bigram_function,42,island_effects,coordinate_structure_constraint_object_extraction,10,0.33974358974358976
bigram_function,42,subject_verb_agreement,distractor_agreement_relational_noun,10,0.4326530612244898
bigram_function,42,subject_verb_agreement,distractor_agreement_relative_clause,10,0.3613861386138614
bigram_function,42,argument_structure,drop_argument,10,0.5896805896805897
bigram_function,42,ellipsis,ellipsis_n_bar_1,10,0.635
bigram_function,42,ellipsis,ellipsis_n_bar_2,10,0.7288481141692151
bigram_function,42,control_raising,existential_there_object_raising,10,0.7662203913491246
bigram_function,42,control_raising,existential_there_subject_raising,10,0.705114254624592
bigram_function,42,control_raising,expletive_it_object_raising,10,0.8093385214007782
bigram_function,42,argument_structure,inchoative,10,0.671267252195734
bigram_function,42,argument_structure,intransitive,10,0.7252964426877471
bigram_function,42,irregular_forms,irregular_past_participle_adjectives,10,0.908
bigram_function,42,irregular_forms,irregular_past_participle_verbs,10,0.828
bigram_function,42,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,10,0.6559485530546624
bigram_function,42,subject_verb_agreement,irregular_plural_subject_verb_agreement_2,10,0.624
bigram_function,42,island_effects,left_branch_island_echo_question,10,0.597
bigram_function,42,island_effects,left_branch_island_simple_question,10,0.406
bigram_function,42,npi_licensing,npi_present_1,10,0.384
bigram_function,42,npi_licensing,npi_present_2,10,0.424
bigram_function,42,npi_licensing,only_npi_licensor_present,10,0.634
bigram_function,42,npi_licensing,only_npi_scope,10,0.437
bigram_function,42,argument_structure,passive_1,10,0.5850945494994438
bigram_function,42,argument_structure,passive_2,10,0.6338495575221239
bigram_function,42,binding,principle_A_c_command,10,0.397
bigram_function,42,binding,principle_A_case_1,10,0.995
bigram_function,42,binding,principle_A_case_2,10,0.7195979899497488
bigram_function,42,binding,principle_A_domain_1,10,0.98
bigram_function,42,binding,principle_A_domain_2,10,0.671
bigram_function,42,binding,principle_A_domain_3,10,0.617
bigram_function,42,binding,principle_A_reconstruction,10,0.2552763819095477
bigram_function,42,subject_verb_agreement,regular_plural_subject_verb_agreement_1,10,0.7591836734693878
bigram_function,42,subject_verb_agreement,regular_plural_subject_verb_agreement_2,10,0.574
bigram_function,42,npi_licensing,sentential_negation_npi_licensor_present,10,0.992
bigram_function,42,npi_licensing,sentential_negation_npi_scope,10,0.368
bigram_function,42,island_effects,sentential_subject_island,10,0.281
bigram_function,42,control_raising,tough_vs_raising_1,10,0.390677025527192
bigram_function,42,control_raising,tough_vs_raising_2,10,0.6754587155963303
bigram_function,42,argument_structure,transitive,10,0.6322314049586777
bigram_function,42,island_effects,wh_island,10,0.437
bigram_function,42,filler_gap,wh_questions_object_gap,10,0.6890756302521008
bigram_function,42,filler_gap,wh_questions_subject_gap,10,0.9752066115702479
bigram_function,42,filler_gap,wh_questions_subject_gap_long_distance,10,0.96
bigram_function,42,filler_gap,wh_vs_that_no_gap,10,0.9708029197080292
bigram_function,42,filler_gap,wh_vs_that_no_gap_long_distance,10,0.99
bigram_function,42,filler_gap,wh_vs_that_with_gap,10,0.08695652173913043
bigram_function,42,filler_gap,wh_vs_that_with_gap_long_distance,10,0.041
bigram_function,53,island_effects,adjunct_island,10,0.838
bigram_function,53,anaphor_agreement,anaphor_gender_agreement,10,0.912
bigram_function,53,anaphor_agreement,anaphor_number_agreement,10,0.963
bigram_function,53,argument_structure,animate_subject_passive,10,0.582
bigram_function,53,argument_structure,animate_subject_trans,10,0.8549019607843137
bigram_function,53,argument_structure,causative,10,0.6518595041322314
bigram_function,53,island_effects,complex_NP_island,10,0.484
bigram_function,53,island_effects,coordinate_structure_constraint_complex_left_branch,10,0.623
bigram_function,53,island_effects,coordinate_structure_constraint_object_extraction,10,0.3525641025641026
bigram_function,53,subject_verb_agreement,distractor_agreement_relational_noun,10,0.4163265306122449
bigram_function,53,subject_verb_agreement,distractor_agreement_relative_clause,10,0.3341584158415842
bigram_function,53,argument_structure,drop_argument,10,0.6117936117936118
bigram_function,53,ellipsis,ellipsis_n_bar_1,10,0.71
bigram_function,53,ellipsis,ellipsis_n_bar_2,10,0.7359836901121305
bigram_function,53,control_raising,existential_there_object_raising,10,0.7744593202883625
bigram_function,53,control_raising,existential_there_subject_raising,10,0.6953210010881393
bigram_function,53,control_raising,expletive_it_object_raising,10,0.8054474708171206
bigram_function,53,argument_structure,inchoative,10,0.7013801756587202
bigram_function,53,argument_structure,intransitive,10,0.7055335968379447
bigram_function,53,irregular_forms,irregular_past_participle_adjectives,10,0.878
bigram_function,53,irregular_forms,irregular_past_participle_verbs,10,0.853
bigram_function,53,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,10,0.6495176848874598
bigram_function,53,subject_verb_agreement,irregular_plural_subject_verb_agreement_2,10,0.624
bigram_function,53,island_effects,left_branch_island_echo_question,10,0.631
bigram_function,53,island_effects,left_branch_island_simple_question,10,0.425
bigram_function,53,npi_licensing,npi_present_1,10,0.408
bigram_function,53,npi_licensing,npi_present_2,10,0.465
bigram_function,53,npi_licensing,only_npi_licensor_present,10,0.612
bigram_function,53,npi_licensing,only_npi_scope,10,0.476
bigram_function,53,argument_structure,passive_1,10,0.5906562847608454
bigram_function,53,argument_structure,passive_2,10,0.6327433628318584
bigram_function,53,binding,principle_A_c_command,10,0.365
bigram_function,53,binding,principle_A_case_1,10,0.993
bigram_function,53,binding,principle_A_case_2,10,0.7788944723618091
bigram_function,53,binding,principle_A_domain_1,10,0.985
bigram_function,53,binding,principle_A_domain_2,10,0.706
bigram_function,53,binding,principle_A_domain_3,10,0.624
bigram_function,53,binding,principle_A_reconstruction,10,0.24723618090452262
bigram_function,53,subject_verb_agreement,regular_plural_subject_verb_agreement_1,10,0.7612244897959184
bigram_function,53,subject_verb_agreement,regular_plural_subject_verb_agreement_2,10,0.557
bigram_function,53,npi_licensing,sentential_negation_npi_licensor_present,10,0.997
bigram_function,53,npi_licensing,sentential_negation_npi_scope,10,0.387
bigram_function,53,island_effects,sentential_subject_island,10,0.306
bigram_function,53,control_raising,tough_vs_raising_1,10,0.3762486126526082
bigram_function,53,control_raising,tough_vs_raising_2,10,0.6341743119266054
bigram_function,53,argument_structure,transitive,10,0.6363636363636364
bigram_function,53,island_effects,wh_island,10,0.561
bigram_function,53,filler_gap,wh_questions_object_gap,10,0.6890756302521008
bigram_function,53,filler_gap,wh_questions_subject_gap,10,0.9752066115702479
bigram_function,53,filler_gap,wh_questions_subject_gap_long_distance,10,0.967
bigram_function,53,filler_gap,wh_vs_that_no_gap,10,0.9562043795620438
bigram_function,53,filler_gap,wh_vs_that_no_gap_long_distance,10,0.99
bigram_function,53,filler_gap,wh_vs_that_with_gap,10,0.08695652173913043
bigram_function,53,filler_gap,wh_vs_that_with_gap_long_distance,10,0.045
bigram_function,67,island_effects,adjunct_island,10,0.798
bigram_function,67,anaphor_agreement,anaphor_gender_agreement,10,0.894
bigram_function,67,anaphor_agreement,anaphor_number_agreement,10,0.958
bigram_function,67,argument_structure,animate_subject_passive,10,0.582
bigram_function,67,argument_structure,animate_subject_trans,10,0.8431372549019608
bigram_function,67,argument_structure,causative,10,0.6580578512396694
bigram_function,67,island_effects,complex_NP_island,10,0.505
bigram_function,67,island_effects,coordinate_structure_constraint_complex_left_branch,10,0.571
bigram_function,67,island_effects,coordinate_structure_constraint_object_extraction,10,0.3076923076923077
bigram_function,67,subject_verb_agreement,distractor_agreement_relational_noun,10,0.4122448979591837
bigram_function,67,subject_verb_agreement,distractor_agreement_relative_clause,10,0.32673267326732675
bigram_function,67,argument_structure,drop_argument,10,0.6240786240786241
bigram_function,67,ellipsis,ellipsis_n_bar_1,10,0.657
bigram_function,67,ellipsis,ellipsis_n_bar_2,10,0.744138634046891
bigram_function,67,control_raising,existential_there_object_raising,10,0.7579814624098867
bigram_function,67,control_raising,existential_there_subject_raising,10,0.7181719260065288
bigram_function,67,control_raising,expletive_it_object_raising,10,0.8054474708171206
bigram_function,67,argument_structure,inchoative,10,0.6537013801756587
bigram_function,67,argument_structure,intransitive,10,0.6936758893280632
bigram_function,67,irregular_forms,irregular_past_participle_adjectives,10,0.867
bigram_function,67,irregular_forms,irregular_past_participle_verbs,10,0.819
bigram_function,67,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,10,0.662379421221865
bigram_function,67,subject_verb_agreement,irregular_plural_subject_verb_agreement_2,10,0.631
bigram_function,67,island_effects,left_branch_island_echo_question,10,0.62
bigram_function,67,island_effects,left_branch_island_simple_question,10,0.405
bigram_function,67,npi_licensing,npi_present_1,10,0.377
bigram_function,67,npi_licensing,npi_present_2,10,0.425
bigram_function,67,npi_licensing,only_npi_licensor_present,10,0.618
bigram_function,67,npi_licensing,only_npi_scope,10,0.488
bigram_function,67,argument_structure,passive_1,10,0.6006674082313682
bigram_function,67,argument_structure,passive_2,10,0.6382743362831859
bigram_function,67,binding,principle_A_c_command,10,0.37
bigram_function,67,binding,principle_A_case_1,10,0.997
bigram_function,67,binding,principle_A_case_2,10,0.714572864321608
bigram_function,67,binding,principle_A_domain_1,10,0.991
bigram_function,67,binding,principle_A_domain_2,10,0.7
bigram_function,67,binding,principle_A_domain_3,10,0.62
bigram_function,67,binding,principle_A_reconstruction,10,0.27537688442211056
bigram_function,67,subject_verb_agreement,regular_plural_subject_verb_agreement_1,10,0.7755102040816326
bigram_function,67,subject_verb_agreement,regular_plural_subject_verb_agreement_2,10,0.563
bigram_function,67,npi_licensing,sentential_negation_npi_licensor_present,10,0.998
bigram_function,67,npi_licensing,sentential_negation_npi_scope,10,0.344
bigram_function,67,island_effects,sentential_subject_island,10,0.299
bigram_function,67,control_raising,tough_vs_raising_1,10,0.40732519422863483
bigram_function,67,control_raising,tough_vs_raising_2,10,0.6743119266055045
bigram_function,67,argument_structure,transitive,10,0.6473829201101928
bigram_function,67,island_effects,wh_island,10,0.455
bigram_function,67,filler_gap,wh_questions_object_gap,10,0.6890756302521008
bigram_function,67,filler_gap,wh_questions_subject_gap,10,0.9421487603305785
bigram_function,67,filler_gap,wh_questions_subject_gap_long_distance,10,0.95
bigram_function,67,filler_gap,wh_vs_that_no_gap,10,0.9781021897810219
bigram_function,67,filler_gap,wh_vs_that_no_gap_long_distance,10,0.979
bigram_function,67,filler_gap,wh_vs_that_with_gap,10,0.10869565217391304
bigram_function,67,filler_gap,wh_vs_that_with_gap_long_distance,10,0.052
natural_function,42,overall,overall,10,0.6940405176529812
natural_function,53,overall,overall,10,0.6903183204886614
natural_function,67,overall,overall,10,0.6886521553559991
no_function,42,overall,overall,10,0.5688990121009946
no_function,53,overall,overall,10,0.572828865835084
no_function,67,overall,overall,10,0.5751112161929506
random_function,42,overall,overall,10,0.6290777650066931
random_function,53,overall,overall,10,0.6277931405071119
random_function,67,overall,overall,10,0.6252446843810427
five_function,42,overall,overall,10,0.6653435029917967
five_function,53,overall,overall,10,0.6764635709117434
five_function,67,overall,overall,10,0.6716021130954272
within_boundary,42,overall,overall,10,0.6611710630127418
within_boundary,53,overall,overall,10,0.6627402285925208
within_boundary,67,overall,overall,10,0.6655711983250191
more_function,42,overall,overall,10,0.6651163633551883
more_function,53,overall,overall,10,0.655300153312164
more_function,67,overall,overall,10,0.6614932175367736
bigram_function,42,overall,overall,10,0.6337909234710275
bigram_function,53,overall,overall,10,0.6411339177803573
bigram_function,67,overall,overall,10,0.6331830326660544
